ICAO Code,IATA Code,Airport Name,City/Town,Country,Latitude Degrees,Latitude Minutes,Latitude Seconds,Latitude Direction,Longitude Degrees,Longitude Minutes,Longitude Seconds,Longitude Direction,Altitude,Latitude Decimal Degrees,Longitude Decimal Degrees
EKVG,FAE,VAGAR,VAGAR,FAROE ISL.,62,3,49,N,7,16,37,W,86,62.064,-7.277
EKVH,,AARS,VESTHIMMERLAND,DENMARK,56,50,49,N,9,27,31,E,37,56.847,9.459
EKVJ,STA,STAUNING,STAUNING,DENMARK,55,59,24,N,8,21,14,E,6,55.99,8.354
EKVL,,VAERLOSE,VAERLOSE,DENMARK,55,46,2,N,12,20,36,E,18,55.767,12.343
EKYT,AAL,AALBORG,AALBORG,DENMARK,57,5,34,N,9,50,56,E,4,57.093,9.849
ELLX,LUX,FINDEL INTERNATIONAL AIRPORT,LUXEMBURG,LUXEMBURG,49,37,35,N,6,12,41,E,377,49.626,6.211
ELWZ,,,WILTZ,LUXEMBURG,0,0,0,U,0,0,0,U,0,0.0,0.0
ENAL,AES,VIGRA,ALESUND,NORWAY,62,33,37,N,6,6,36,E,22,62.56,6.11
ENAN,ANX,ANDOYA,ANDOYA,NORWAY,69,17,33,N,16,8,39,E,14,69.293,16.144
ENAS,,,NY ALESUND,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENAT,ALF,ALTA,ALTA,NORWAY,69,58,37,N,23,21,58,E,3,69.977,23.366
ENBA,,,BARENTSBURG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENBJ,,,BJORNOYA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENBL,,BRINGELAND,FORDE,NORWAY,61,23,33,N,5,45,51,E,319,61.392,5.764
ENBM,,BOEMOEN,BOMOEN,NORWAY,60,38,19,N,6,30,5,E,92,60.639,6.501
ENBN,BNN,BRONNOY,BRONNOYSUND,NORWAY,65,27,33,N,12,12,49,E,8,65.459,12.214
ENBO,BOO,BODO,BODOE,NORWAY,67,16,8,N,14,21,48,E,13,67.269,14.363
ENBR,BGO,BERGEN FLESLAND,BERGEN,NORWAY,60,17,36,N,5,13,5,E,51,60.293,5.218
ENBS,BJF,BATSFJORD,BATSFJORD,NORWAY,70,36,0,N,29,41,33,E,150,70.6,29.692
ENBV,BVG,,BERLEVAG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENCN,KRS,KRISTIANSAND KJEVIK,KRISTIANSAND,NORWAY,58,12,15,N,8,5,7,E,18,58.204,8.085
ENDI,,DAGALI,DAGLI,NORWAY,60,25,0,N,8,30,50,E,798,60.417,8.514
ENDU,BDU,BARDUFOSS,BARDUFOSS,NORWAY,69,3,20,N,18,32,25,E,77,69.056,18.54
ENEG,,,EGGEMDEN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENEK,,,EKOFISK,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENEV,EVE,EVENES,EVENES,NORWAY,68,29,28,N,16,40,41,E,26,68.491,16.678
ENFA,,,FROYA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENFB,FBU,OSLO FORNEBU,OSLO,NORWAY,59,53,44,N,10,37,1,E,17,59.896,10.617
ENFG,VDB,FAGERNES LEIRIN,FAGERNES,NORWAY,61,0,40,N,9,17,35,E,823,61.011,9.293
ENFL,FRO,FLORO,FLORO,NORWAY,61,35,2,N,5,1,30,E,12,61.584,5.025
ENFO,,,FORHUS,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENFR,,,FRIGG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENFY,,,FYRESDAL,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENFZ,,,FRITZOE,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENGA,,,GULLFAKS A,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENGC,,,GULLFAX C,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENGM,OSL,OSLO GARDERMOEN,OSLO,NORWAY,60,11,38,N,11,6,1,E,208,60.194,11.1
ENGN,,,GRIMSMOEN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENHA,HMR,STAFSBERG,HAMAR,NORWAY,60,49,6,N,11,4,2,E,223,60.818,11.067
ENHD,HAU,HAUGESUND KARMOY,HAUGESUND,NORWAY,59,20,42,N,5,12,30,E,24,59.345,5.208
ENHF,HFT,,HAMMERFEST,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENHK,HAA,HASVIK,HASVIK,NORWAY,70,29,12,N,22,8,23,E,7,70.487,22.14
ENHN,,,HORNMOEN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENHO,,,HOPEN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENHS,,,HOKKSUND,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENHV,HVG,,HONNINGSVAG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENIS,,,ISFJORD,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENJA,,,JAN MAYEN ISLAND,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENJB,,,JARLSBERG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENKA,,,KAUTOKEINO,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENKB,KSU,KRISTIANSUND KVERNBERGET,KRISTIANSUND,NORWAY,63,6,42,N,7,49,28,E,63,63.112,7.824
ENKJ,,KJELLER,KJELLER,NORWAY,59,58,9,N,11,2,9,E,108,59.969,11.036
ENKR,KKN,KIRKENES HOYBUKTMOEN,KIRKENES,NORWAY,69,43,30,N,29,53,15,E,87,69.725,29.887
ENLI,FAN,LISTA,LISTA,NORWAY,58,6,1,N,6,37,30,E,9,58.1,6.625
ENLK,LKN,,LEKNES,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENML,MOL,ARO,MOLDE,NORWAY,62,44,46,N,7,16,21,E,4,62.746,7.272
ENMR,MEH,,MEHAMN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENMS,MJF,KJAERSTAD,MOSJOEN,NORWAY,65,47,2,N,13,12,53,E,73,65.784,13.215
ENNA,LKL,BANAK,BANAK,NORWAY,70,4,7,N,24,58,24,E,8,70.069,24.973
ENNK,NVK,,NARKVIK,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENNM,OSY,,NAMSOS,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENNO,,NOTODDEN,NOTODDEN,NORWAY,59,33,56,N,9,12,42,E,20,59.566,9.212
ENOA,,,OSEBERG,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENOL,OLA,ORLAND,ORLAND,NORWAY,63,41,56,N,9,36,14,E,9,63.699,9.604
ENOV,HOV,,ORSTA-VOLDA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENPY,,,PYRAMIDEN,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENRA,,,MO I RANA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENRM,,,RORVIK,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENRO,RRS,ROEROS,ROROS,NORWAY,62,34,42,N,11,20,32,E,627,62.578,11.342
ENRS,RET,,ROST,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENRY,,RYGGE,RYGGE,NORWAY,59,22,44,N,10,47,8,E,54,59.379,10.786
ENSA,,,SVEA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENSB,LYR,SVALBARD LONGYEAR,SVALBARD,NORWAY,78,14,46,N,15,27,56,E,27,78.246,15.466
ENSD,SDN,,SANDANE,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENSF,,,STATFJORDA,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENSG,SOG,SOGNDAL HAUKASEN,SOGNDAL,NORWAY,61,9,22,N,7,8,11,E,499,61.156,7.136
ENSH,SVJ,,SVOLVAER,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENSK,SKN,,STOKMARKNES,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENSN,SKE,SKIEN GEITERYGGEN,SKIEN,NORWAY,59,11,6,N,9,34,1,E,142,59.185,9.567
ENSO,SRP,SOERSTOKKEN,STORD,NORWAY,59,47,30,N,5,20,27,E,49,59.792,5.341
ENSR,SOJ,SORKJOSEN,SORKJOSEN,NORWAY,69,47,13,N,20,57,34,E,1,69.787,20.959
ENSS,,SVARTNES,SVARTNES,NORWAY,70,21,19,N,31,2,41,E,13,70.355,31.045
ENST,SSJ,STOKKA,SANDNESSJOEN,NORWAY,65,57,24,N,12,28,8,E,18,65.957,12.469
ENTC,TOS,TROMSO,TROMSO,NORWAY,69,41,0,N,18,55,8,E,10,69.683,18.919
ENTO,TRF,TORP,TORP,NORWAY,59,11,12,N,10,15,31,E,88,59.187,10.259
ENVA,TRD,TRONDHEIM VAERNES,TRONDHEIM,NORWAY,63,27,27,N,10,56,23,E,18,63.458,10.94
ENVD,VDS,,VADSO,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENVY,,,VAEROY,NORWAY,0,0,0,U,0,0,0,U,0,0.0,0.0
ENZV,SVG,STAVANGER SOLA,STAVANGER,NORWAY,58,52,36,N,5,38,16,E,9,58.877,5.638
EPBC,,,WARSAW,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPBK,,,BIALYSTOK,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPGD,GDN,REBIECHOWO,GDANSK,POLAND,54,22,39,N,18,27,58,E,149,54.377,18.466
EPGI,,,GRUDZIADZ,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPJG,,,JELENIA GORA,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPKA,,,KIELCE,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPKE,,,KETRZYN,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPKK,KRK,BALICE JP II INTERNATIONAL AIRPORT,KRAKOW,POLAND,50,4,39,N,19,47,5,E,242,50.078,19.785
EPKM,,MUCHOWIEC,KATOWICE,POLAND,50,14,18,N,19,2,6,E,278,50.238,19.035
EPKO,,ZEGRZE POMORSKIE,KOSZALIN,POLAND,54,2,32,N,16,15,49,E,76,54.042,16.264
EPKR,,,KROSNO,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPKT,KTW,PYRZOWICE,KATOWICE,POLAND,50,28,27,N,19,4,48,E,304,50.474,19.08
EPLL,,LUBLINEK,LODZ,POLAND,51,43,19,N,19,23,53,E,185,51.722,19.398
EPLS,,,LESZNO,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPML,,MIELEC,MIELEC,POLAND,50,19,20,N,21,27,43,E,168,50.322,21.462
EPNT,,,NOWY TARG,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPOD,,,OLSZTYN,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPPO,POZ,LAWICA,POZNAN,POLAND,52,25,16,N,16,49,35,E,94,52.421,16.826
EPPT,,,PITRKOWTRYBUNALAKY,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPRG,,,RYBNIK,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPRZ,RZE,JASIONKA,RZESZOW,POLAND,50,6,36,N,22,1,8,E,211,50.11,22.019
EPSC,SZZ,GOLENIOW,SZCZECHIN,POLAND,53,35,5,N,14,54,7,E,47,53.585,14.902
EPSD,,DABIE,SZCZECHIN,POLAND,53,23,31,N,14,38,1,E,1,53.392,14.634
EPSK,OSP,REDZIKOWO,SLUPSK,POLAND,54,28,44,N,17,6,27,E,67,54.479,17.108
EPSN,,SWIDWIN,SHAPAJA,PERU,53,47,26,N,15,49,41,E,118,53.791,15.828
EPSW,,,SWIDNIK,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPVN,,,VILA DAS NEVES,SAO TOME & PRINCIPE,0,0,0,U,0,0,0,U,0,0.0,0.0
EPWA,WAW,OKECIE,WARSAW,POLAND,52,9,56,N,20,58,1,E,111,52.166,20.967
EPWR,WRO,STRACHOWICE,WROCLAW,POLAND,51,6,9,N,16,53,9,E,124,51.102,16.886
EPZG,IEG,BABIMOST,ZIELONA GORA,POLAND,52,8,19,N,15,47,55,E,60,52.139,15.799
EPZP,,,ZILONA GORA,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
EPZR,,,ZAR,POLAND,0,0,0,U,0,0,0,U,0,0.0,0.0
ESCA,,,STOCKHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESCF,,MALMEN,LINKOEPING,SWEDEN,58,24,8,N,15,31,32,E,94,58.402,15.526
ESCK,,BRAVALLA,NORRKOEPING,SWEDEN,58,36,39,N,16,6,12,E,28,58.611,16.103
ESCL,SOO,,SODERHAMN,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESCM,,UPPSALA,UPPSALA,SWEDEN,59,53,50,N,17,35,18,E,21,59.897,17.588
ESCN,,TULLINGE,STOCKHOLM,SWEDEN,59,10,51,N,17,54,44,E,54,59.181,17.912
ESDA,,,LJUNGBYHED,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESDB,AGH,ANGELHOLM,ANGELHOLM,SWEDEN,56,17,45,N,12,50,49,E,21,56.296,12.847
ESDF,RNB,RONNEBY,RONNEBY,SWEDEN,56,16,0,N,15,15,54,E,59,56.267,15.265
ESFH,,HASSLOSA,HASSLOSA,SWEDEN,58,24,33,N,13,15,45,E,80,58.409,13.262
ESFI,,KNISLINGE,KNISLINGE,SWEDEN,56,11,1,N,14,7,56,E,33,56.184,14.132
ESFJ,,,SJOBO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESFM,,MOHOLM,MOHOLM,SWEDEN,58,35,53,N,14,6,49,E,92,58.598,14.114
ESFQ,,KOSTA,KOSTA,SWEDEN,56,50,39,N,15,27,9,E,231,56.844,15.452
ESFR,,RADA,RADA,SWEDEN,58,29,53,N,13,3,11,E,71,58.498,13.053
ESFY,,BYHOLMA,BYHOLMA,SWEDEN,56,47,6,N,13,36,6,E,153,56.785,13.602
ESGA,,,BACKAMO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGC,,,ALLEBERG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGG,GOT,LANDVETTER,GOTHENBORG,SWEDEN,57,39,46,N,12,16,47,E,155,57.663,12.28
ESGH,,,HERRIJUNGA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGI,,,ALINGSAS,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGJ,JKG,JONKOPING,JOENKOEPING,SWEDEN,57,45,27,N,14,4,7,E,226,57.758,14.069
ESGK,,FALKOPING,FALKOPING,SWEDEN,58,10,11,N,13,35,16,E,240,58.17,13.588
ESGL,LDK,LIDKOPING,LIDKOPING,SWEDEN,58,27,55,N,13,10,27,E,61,58.465,13.174
ESGO,,,VARGARDA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGP,GSE,SAVE,GOTHENBORG,SWEDEN,57,46,29,N,11,52,13,E,18,57.775,11.87
ESGR,KVB,SKOVDE,SKOVDE,SWEDEN,58,27,23,N,13,58,21,E,99,58.456,13.973
ESGS,,,STROMSTAD,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGT,THN,TROLLHATTAN VANERSBORG,TROLLHATTAN,SWEDEN,58,19,5,N,12,20,42,E,42,58.318,12.345
ESGV,,,VARBERG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGX,,,BORAS-VIARED,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESGY,,,SAFFLE,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHB,,,GOTHENBORG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHC,,,STOCKHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHE,,,LANDSKRONA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHG,,,STOCKHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHH,AGH,,HELSINGBORG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHL,,,STOCKHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHM,JMM,,MALMOE,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHN,,,NACKA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHO,,,SKOVDE HOSPITAL,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHR,,,AKERSBERGA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHU,,,UPPSALA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHV,,,VAXHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESHW,,,VASTERVIK HOSPITAL,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESIA,,KARLSBORG,KARLSBORG,SWEDEN,58,30,49,N,14,30,25,E,94,58.514,14.507
ESIB,,SATENAS,SATENAS,SWEDEN,58,25,35,N,12,42,51,E,56,58.426,12.714
ESKA,,GIMO,GIMO,SWEDEN,60,7,58,N,18,6,18,E,19,60.133,18.105
ESKB,,BARKARBY,STOCKHOLM,SWEDEN,59,25,7,N,17,53,26,E,16,59.419,17.891
ESKC,,,SUNDBRO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKD,,,DALA-JARNA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKG,,,GRYTTJOM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKH,,,EKSHARAD,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKK,KSK,KARLSKOGA,KARLSKOGA,SWEDEN,59,20,45,N,14,29,45,E,122,59.346,14.496
ESKM,MXX,MORA,MORA,SWEDEN,60,57,28,N,14,30,40,E,194,60.958,14.511
ESKN,NYO,SKAVSTA,STOCKHOLM,SWEDEN,58,47,19,N,16,54,43,E,43,58.789,16.912
ESKO,,,MUNKFORS,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKR,,,STOCKHOLM RADIO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKS,,STRANGNAS,STRANGNAS,SWEDEN,59,18,50,N,17,6,33,E,36,59.314,17.109
ESKT,,,TIERP,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKU,,,SUNNE,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESKV,,ARVIKA,ARVIKA,SWEDEN,59,40,33,N,12,38,21,E,73,59.676,12.639
ESKX,,BJORKVIK,BJORKVIK,SWEDEN,58,47,27,N,16,34,15,E,46,58.791,16.571
ESMA,,EMMABODA,EMMABODA,SWEDEN,56,36,38,N,15,36,17,E,135,56.611,15.605
ESMB,,,BORGLANDA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMD,,,HASSLEHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESME,,,ESLOV,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMF,,,FAGERHULT,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMG,,FERINGE,LJUNGBY,SWEDEN,56,57,1,N,13,55,18,E,163,56.95,13.922
ESMH,,,HOGANAS,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMI,,,SOVDEBORG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMJ,,,KAGEROD,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMK,KID,KRISTIANSTAD,KRISTIANSTAD,SWEDEN,55,55,18,N,14,5,7,E,24,55.922,14.085
ESML,JLD,LANDSKRONA,LANDSKRONA,SWEDEN,55,56,41,N,12,51,39,E,60,55.945,12.861
ESMN,,,LUND,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMO,OSK,OSKARSHAMN,OSKARSHAMN,SWEDEN,57,21,1,N,16,29,52,E,30,57.35,16.498
ESMP,,ANDERSTORP,ANDERSTORP,SWEDEN,57,15,51,N,13,35,57,E,155,57.264,13.599
ESMQ,KLR,KALMAR,KALKMAR,SWEDEN,56,41,7,N,16,17,15,E,6,56.685,16.288
ESMR,,,TRELLEBORG,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMS,MMX,STURUP,MALMOE,SWEDEN,55,31,48,N,13,22,17,E,72,55.53,13.371
ESMT,HAD,HALMSTAD,HALMSTAD,SWEDEN,56,41,28,N,12,49,12,E,31,56.691,12.82
ESMV,,HAGSHULT,HAGSHULT,SWEDEN,57,17,32,N,14,8,14,E,170,57.292,14.137
ESMX,VXO,KRONOBERG,VAXJO,SWEDEN,56,55,44,N,14,43,40,E,186,56.929,14.728
ESMY,,,SMALANDSSTENAR,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESMZ,,,OLANDA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESNA,,HALLVIKEN,HALLVIKEN,SWEDEN,63,44,18,N,15,27,30,E,342,63.738,15.458
ESNB,,,SOLLEFTEA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESNC,,HEDLANDA,HEDE,SWEDEN,62,24,32,N,13,44,50,E,446,62.409,13.747
ESND,EVG,SVEG,SVEG,SWEDEN,62,2,52,N,14,25,22,E,360,62.048,14.423
ESNF,,FARILA,FARILA,SWEDEN,61,53,53,N,15,42,19,E,207,61.898,15.705
ESNG,GEV,GALLIVARE,GALLIVARE,SWEDEN,67,7,56,N,20,48,52,E,314,67.132,20.814
ESNH,HUV,HUDIKSVALL,HUDIKSVALL,SWEDEN,61,46,5,N,17,4,50,E,29,61.768,17.081
ESNI,,KUBBE,KUBBE,SWEDEN,63,38,1,N,17,56,23,E,250,63.634,17.94
ESNJ,,JOKKMOKK,JOKKMOKK,SWEDEN,66,29,46,N,20,8,49,E,276,66.496,20.147
ESNK,KRF,KRAMFORS SOLLEFTEA,KRAMFORS,SWEDEN,63,2,54,N,17,46,7,E,11,63.048,17.769
ESNL,LYC,LYCKSELE,LYCKSELE,SWEDEN,64,32,53,N,18,42,58,E,212,64.548,18.716
ESNM,,OPTAND,OPTAND,SWEDEN,63,7,43,N,14,48,10,E,377,63.129,14.803
ESNN,SDL,SUNDSVALL HARNOSAND,SUNDSVALL,SWEDEN,62,31,41,N,17,26,38,E,5,62.528,17.444
ESNO,OER,ORNSKOLDSVIK,ORNSKOLDSVIK,SWEDEN,63,24,30,N,18,59,24,E,108,63.408,18.99
ESNP,,PITEA,PITEA,SWEDEN,65,23,58,N,21,15,55,E,14,65.399,21.265
ESNQ,KRN,KIRUNA,KIRUNA,SWEDEN,67,49,19,N,20,20,12,E,460,67.822,20.337
ESNR,,ORSA,ORSA,SWEDEN,61,11,24,N,14,42,45,E,209,61.19,14.712
ESNS,SFT,SKELLEFTEA,SKELLEFTEA,SWEDEN,64,37,29,N,21,4,36,E,48,64.625,21.077
ESNT,,SATTNA,SATTNA,SWEDEN,62,28,52,N,17,0,10,E,271,62.481,17.003
ESNU,UME,UMEA,UMEA,SWEDEN,63,47,30,N,20,16,57,E,8,63.792,20.282
ESNV,VHM,VILHELMINA,VILHELMINA,SWEDEN,64,34,44,N,16,50,0,E,348,64.579,16.833
ESNX,AJR,ARVIDSJAUR,ARVIDSJAUR,SWEDEN,65,35,24,N,19,16,54,E,380,65.59,19.282
ESOE,ORB,OREBRO,OREBRO,SWEDEN,59,13,25,N,15,2,16,E,58,59.224,15.038
ESOH,,HAGFORS,HAGFORS,SWEDEN,60,1,12,N,13,34,44,E,145,60.02,13.579
ESOR,,,RESCUE COORDIN. CTR.,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESOW,VST,VASTERAS,VASTERAS,SWEDEN,59,35,22,N,16,38,1,E,7,59.589,16.634
ESPA,LLA,KALLAX,LULEA,SWEDEN,65,32,37,N,22,7,19,E,20,65.544,22.122
ESPC,OSD,FROSON,OSTERSUND,SWEDEN,63,11,38,N,14,30,7,E,376,63.194,14.502
ESPD,,,GUNNARN,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESPE,,VIDSEL,VIDSEL,SWEDEN,65,52,31,N,20,8,59,E,182,65.875,20.15
ESPG,,,BODEN,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESPJ,,HEDEN,HEDEN,SWEDEN,65,50,10,N,21,28,17,E,40,65.836,21.471
ESQO,,ARBOGA,ARBOGA,SWEDEN,59,23,11,N,15,55,26,E,11,59.386,15.924
ESQP,,,BERGA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSA,ARN,ARLANDA,STOCKHOLM,SWEDEN,59,39,7,N,17,55,7,E,38,59.652,17.919
ESSB,BMA,BROMMA,STOCKHOLM,SWEDEN,59,21,15,N,17,56,29,E,15,59.354,17.941
ESSC,,,ESKILSTUNA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSD,BLE,BORLANGE,BORLANGE,SWEDEN,60,25,19,N,15,30,54,E,154,60.422,15.515
ESSE,,,STOCKHOLM,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSF,HLF,HULTSFRED,HULTSFRED,SWEDEN,57,31,32,N,15,49,26,E,112,57.526,15.824
ESSG,,,LUDVIKA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSH,,,LAXA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSI,,,VISINGSO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSK,GVX,GAVLE SANDVIKEN,GAVLE,SWEDEN,60,35,36,N,16,57,5,E,69,60.593,16.951
ESSL,LPI,SAAB,LINKOEPING,SWEDEN,58,24,22,N,15,40,49,E,53,58.406,15.68
ESSM,,,BATTFORSHEDEN,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSP,NRK,KUNGSANGEN,NORRKOEPING,SWEDEN,58,35,10,N,16,15,2,E,10,58.586,16.251
ESSQ,KSD,,KARLSTAD,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESST,,TORSBY,TORSBY,SWEDEN,60,9,27,N,12,59,28,E,119,60.157,12.991
ESSU,,ESKILSTUNA,ESKILSTUNA,SWEDEN,59,21,3,N,16,42,30,E,43,59.351,16.708
ESSV,VBY,VISBY,VISBY,SWEDEN,57,39,46,N,18,20,46,E,51,57.663,18.346
ESSW,,,VASTERVIK,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSX,,,VASTERAS,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESSZ,,,VANGSO,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESUA,,AMSELE,AMSELE,SWEDEN,64,34,14,N,19,18,51,E,214,64.571,19.314
ESUB,,,ARBRA,SWEDEN,0,0,0,U,0,0,0,U,0,0.0,0.0
ESUD,,STORUMAN,MOHED,SWEDEN,64,57,39,N,17,41,47,E,279,64.961,17.696
ESUE,,IDRE,IDRE,SWEDEN,61,52,7,N,12,41,26,E,452,61.869,12.691
ESUF,,FALLFORS,FALLFORS,SWEDEN,65,6,23,N,20,45,38,E,196,65.106,20.761
